ListSchema={"schemaXmlList":["<Field ID=\"{fa564e0f-0c70-4ab9-b863-0177e6ddd247}\" Type=\"Text\" Name=\"Title\" DisplayName=\"Title\" Required=\"FALSE\" SourceID=\"http://schemas.microsoft.com/sharepoint/v3\" StaticName=\"Title\" FromBaseType=\"TRUE\" MaxLength=\"255\" />","<Field Type=\"Text\" DisplayName=\"BayDisplayName\" Name=\"field_1\" ID=\"{f6ee9189-27eb-42d4-ae9a-11bf1d785a0b}\" StaticName=\"field_1\" />","<Field Type=\"Text\" DisplayName=\"MapSection\" Name=\"field_2\" ID=\"{8124203e-4d63-47ce-90ba-2e7526f4989c}\" StaticName=\"field_2\" />","<Field Type=\"Number\" DisplayName=\"BayNumber\" Name=\"field_3\" ID=\"{857e717b-0085-4936-9c4d-5cbc7c08bf16}\" StaticName=\"field_3\" />","<Field Type=\"Number\" DisplayName=\"BaySlot\" Name=\"field_4\" ID=\"{8825d1d5-a3d9-4051-b432-7dabb2185a58}\" StaticName=\"field_4\" />","<Field ClientSideComponentId=\"00000000-0000-0000-0000-000000000000\" DisplayName=\"BayCategory\" FillInChoice=\"FALSE\" Format=\"Dropdown\" Name=\"field_5\" Title=\"BayCategory\" Type=\"Choice\" ID=\"{4b222483-0c4c-42f6-b102-2d22a3edc344}\" StaticName=\"field_5\"><CHOICES><CHOICE>Coral</CHOICE><CHOICE>Tempered</CHOICE><CHOICE>MirrorAnnealed</CHOICE><CHOICE>ManualOversized</CHOICE><CHOICE>Ignored</CHOICE><CHOICE>SDI</CHOICE><CHOICE>Overflow</CHOICE><CHOICE>ManualException</CHOICE></CHOICES></Field>","<Field ClientSideComponentId=\"00000000-0000-0000-0000-000000000000\" DisplayName=\"AutoAssignable\" Format=\"Dropdown\" Name=\"field_6\" Title=\"AutoAssignable\" Type=\"Boolean\" ID=\"{83aaf82f-13a0-4956-847f-eeee8d39b6bf}\" StaticName=\"field_6\"><Default>1</Default></Field>","<Field Type=\"Number\" DisplayName=\"AssignmentPriority\" Name=\"field_7\" ID=\"{d8b5be32-6471-4463-a24c-dcf970ed2e53}\" StaticName=\"field_7\" />","<Field ClientSideComponentId=\"00000000-0000-0000-0000-000000000000\" DisplayName=\"BayStatus\" FillInChoice=\"FALSE\" Format=\"Dropdown\" Name=\"field_8\" Title=\"BayStatus\" Type=\"Choice\" ID=\"{e52b3b37-d7ee-4a84-80d0-57bfa3012a2f}\" StaticName=\"field_8\"><CHOICES><CHOICE>Available</CHOICE><CHOICE>ManualHold</CHOICE><CHOICE>OutOfService</CHOICE></CHOICES></Field>","<Field Type=\"Text\" DisplayName=\"SourceCell\" Name=\"field_9\" ID=\"{4a43e5ed-dc06-48cf-957d-5c4d40d1c33c}\" StaticName=\"field_9\" />","<Field AppendOnly=\"FALSE\" ClientSideComponentId=\"00000000-0000-0000-0000-000000000000\" DisplayName=\"Notes\" Format=\"Dropdown\" IsolateStyles=\"FALSE\" Name=\"field_10\" RichText=\"FALSE\" RichTextMode=\"Compatible\" Title=\"Notes\" Type=\"Note\" ID=\"{3a7b8f59-29ba-492a-a3d5-5df310d0198e}\" StaticName=\"field_10\" />","<Field ID=\"{82642ec8-ef9b-478f-acf9-31f7d45fbc31}\" ReadOnly=\"TRUE\" Type=\"Computed\" Name=\"LinkTitle\" DisplayName=\"BayKey\" DisplayNameSrcField=\"Title\" ClassInfo=\"Menu\" AuthoringInfo=\"(linked to item with edit menu)\" ListItemMenuAllowed=\"Required\" LinkToItemAllowed=\"Prohibited\" SourceID=\"http://schemas.microsoft.com/sharepoint/v3\" StaticName=\"LinkTitle\" FromBaseType=\"TRUE\"><FieldRefs><FieldRef Name=\"Title\" /><FieldRef Name=\"LinkTitleNoMenu\" /><FieldRef Name=\"_EditMenuTableStart2\" /><FieldRef Name=\"_EditMenuTableEnd\" /></FieldRefs><DisplayPattern><FieldSwitch><Expr><GetVar Name=\"FreeForm\" /></Expr><Case Value=\"TRUE\"><Field Name=\"LinkTitleNoMenu\" /></Case><Default><HTML><![CDATA[<div class=\"ms-vb itx\" onmouseover=\"OnItem(this)\" CTXName=\"ctx]]></HTML><Field Name=\"_EditMenuTableStart2\" /><HTML><![CDATA[\">]]></HTML><Field Name=\"LinkTitleNoMenu\" /><HTML><![CDATA[</div>]]></HTML><HTML><![CDATA[<div class=\"s4-ctx\" onmouseover=\"OnChildItem(this.parentNode); return false;\">]]></HTML><HTML><![CDATA[<span>&nbsp;</span>]]></HTML><HTML><![CDATA[<a onfocus=\"OnChildItem(this.parentNode.parentNode); return false;\" onclick=\"PopMenuFromChevron(event); return false;\" href=\"javascript:;\" title=\"Open Menu\"></a>]]></HTML><HTML><![CDATA[<span>&nbsp;</span>]]></HTML><HTML><![CDATA[</div>]]></HTML></Default></FieldSwitch></DisplayPattern></Field>"]}
"BayKey","BayDisplayName","MapSection","BayNumber","BaySlot","BayCategory","AutoAssignable","AssignmentPriority","BayStatus","SourceCell","Notes"
"CRL-07-02","7--2","CRL / Other Products","7","2","Ignored","False","50,072","ManualHold","G53","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-08-01","8--1","CRL / Other Products","8","1","Ignored","False","50,081","ManualHold","G55","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-08-02","8--2","CRL / Other Products","8","2","Ignored","False","50,082","ManualHold","G56","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-09-01","9--1","CRL / Other Products","9","1","Ignored","False","50,091","ManualHold","G58","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-09-02","9--2","CRL / Other Products","9","2","Ignored","False","50,092","ManualHold","G59","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-10-01","10--1","CRL / Other Products","10","1","Ignored","False","50,101","ManualHold","G61","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-10-02","10--2","CRL / Other Products","10","2","Ignored","False","50,102","ManualHold","G62","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-11-01","11--1","CRL / Other Products","11","1","Ignored","False","50,111","ManualHold","G64","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-11-02","11--2","CRL / Other Products","11","2","Ignored","False","50,112","ManualHold","G65","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-12-01","12--1","CRL / Other Products","12","1","Ignored","False","50,121","ManualHold","G67","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-12-02","12--2","CRL / Other Products","12","2","Ignored","False","50,122","ManualHold","G68","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-13-01","13--1","CRL / Other Products","13","1","Ignored","False","50,131","ManualHold","G70","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-13-02","13--2","CRL / Other Products","13","2","Ignored","False","50,132","ManualHold","G71","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-14-01","14--1","CRL / Other Products","14","1","Ignored","False","50,141","ManualHold","G73","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-14-02","14--2","CRL / Other Products","14","2","Ignored","False","50,142","ManualHold","G74","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-15-01","15--1","CRL / Other Products","15","1","Ignored","False","50,151","ManualHold","G76","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-15-02","15--2","CRL / Other Products","15","2","Ignored","False","50,152","ManualHold","G77","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-16-01","16--1","CRL / Other Products","16","1","Ignored","False","50,161","ManualHold","G79","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-16-02","16--2","CRL / Other Products","16","2","Ignored","False","50,162","ManualHold","G80","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-17-01","17--1","CRL / Other Products","17","1","Ignored","False","50,171","ManualHold","G82","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-17-02","17--2","CRL / Other Products","17","2","Ignored","False","50,172","ManualHold","G83","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-18-01","18--1","CRL / Other Products","18","1","Ignored","False","50,181","ManualHold","G85","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-18-02","18--2","CRL / Other Products","18","2","Ignored","False","50,182","ManualHold","G86","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-19-01","19--1","CRL / Other Products","19","1","Ignored","False","50,191","ManualHold","G88","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-19-02","19--2","CRL / Other Products","19","2","Ignored","False","50,192","ManualHold","G89","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-20-01","20--1","CRL / Other Products","20","1","Ignored","False","50,201","ManualHold","G91","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-20-02","20--2","CRL / Other Products","20","2","Ignored","False","50,202","ManualHold","G92","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-21-01","21--1","CRL / Other Products","21","1","Ignored","False","50,211","ManualHold","G94","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-21-02","21--2","CRL / Other Products","21","2","Ignored","False","50,212","ManualHold","G95","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-22-01","22--1","CRL / Other Products","22","1","Ignored","False","50,221","ManualHold","G97","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-22-02","22--2","CRL / Other Products","22","2","Ignored","False","50,222","ManualHold","G98","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-23-01","23--1","CRL / Other Products","23","1","Ignored","False","50,231","ManualHold","G100","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-23-02","23--2","CRL / Other Products","23","2","Ignored","False","50,232","ManualHold","G101","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-24-01","24--1","CRL / Other Products","24","1","Ignored","False","50,241","ManualHold","G103","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-24-02","24--2","CRL / Other Products","24","2","Ignored","False","50,242","ManualHold","G104","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-25-01","25--1","CRL / Other Products","25","1","Ignored","False","50,251","ManualHold","G106","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-25-02","25--2","CRL / Other Products","25","2","Ignored","False","50,252","ManualHold","G107","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-26-01","26--1","CRL / Other Products","26","1","Ignored","False","50,261","ManualHold","G109","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-26-02","26--2","CRL / Other Products","26","2","Ignored","False","50,262","ManualHold","G110","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-27-01","27--1","CRL / Other Products","27","1","Ignored","False","50,271","ManualHold","G112","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-27-02","27--2","CRL / Other Products","27","2","Ignored","False","50,272","ManualHold","G113","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-28-01","28--1","CRL / Other Products","28","1","Ignored","False","50,281","ManualHold","G115","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-28-02","28--2","CRL / Other Products","28","2","Ignored","False","50,282","ManualHold","G116","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-29-01","29--1","CRL / Other Products","29","1","Ignored","False","50,291","ManualHold","G118","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-29-02","29--2","CRL / Other Products","29","2","Ignored","False","50,292","ManualHold","G119","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-30-01","30--1","CRL / Other Products","30","1","Ignored","False","50,301","ManualHold","G121","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-30-02","30--2","CRL / Other Products","30","2","Ignored","False","50,302","ManualHold","G122","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-31-01","31--1","CRL / Other Products","31","1","Ignored","False","50,311","ManualHold","G124","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-31-02","31--2","CRL / Other Products","31","2","Ignored","False","50,312","ManualHold","G125","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-32-01","32--1","CRL / Other Products","32","1","Ignored","False","50,321","ManualHold","G127","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-32-02","32--2","CRL / Other Products","32","2","Ignored","False","50,322","ManualHold","G128","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-33-01","33--1","CRL / Other Products","33","1","Ignored","False","50,331","ManualHold","G130","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-33-02","33--2","CRL / Other Products","33","2","Ignored","False","50,332","ManualHold","G131","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-34-01","34--1","CRL / Other Products","34","1","Ignored","False","50,341","ManualHold","G133","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-34-02","34--2","CRL / Other Products","34","2","Ignored","False","50,342","ManualHold","G134","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-35-01","35--1","CRL / Other Products","35","1","Ignored","False","50,351","ManualHold","G136","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-35-02","35--2","CRL / Other Products","35","2","Ignored","False","50,352","ManualHold","G137","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-36-01","36--1","CRL / Other Products","36","1","Ignored","False","50,361","ManualHold","G139","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-36-02","36--2","CRL / Other Products","36","2","Ignored","False","50,362","ManualHold","G140","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-37-01","37--1","CRL / Other Products","37","1","Ignored","False","50,371","ManualHold","G142","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-37-02","37--2","CRL / Other Products","37","2","Ignored","False","50,372","ManualHold","G143","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-38-01","38--1","CRL / Other Products","38","1","Ignored","False","50,381","ManualHold","G145","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-38-02","38--2","CRL / Other Products","38","2","Ignored","False","50,382","ManualHold","G146","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-39-01","39--1","CRL / Other Products","39","1","Ignored","False","50,391","ManualHold","G148","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-39-02","39--2","CRL / Other Products","39","2","Ignored","False","50,392","ManualHold","G149","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-40-01","40--1","CRL / Other Products","40","1","Ignored","False","50,401","ManualHold","G151","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-40-02","40--2","CRL / Other Products","40","2","Ignored","False","50,402","ManualHold","G152","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-41-01","41--1","CRL / Other Products","41","1","Ignored","False","50,411","ManualHold","G154","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-41-02","41--2","CRL / Other Products","41","2","Ignored","False","50,412","ManualHold","G155","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-42-01","42--1","CRL / Other Products","42","1","Ignored","False","50,421","ManualHold","G157","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-42-02","42--2","CRL / Other Products","42","2","Ignored","False","50,422","ManualHold","G158","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"SDI-STAGING","Indian Trail Staging","SDI Staging","0","0","SDI","False","90,000","ManualHold",,"Routing instruction only. SDI orders do not receive a bay assignment."
"MANUAL-OVERFLOW","Manual Overflow","Manual Overflow","0","0","Overflow","False","90,010","Available",,"Manual overflow only when correct bay group is full and supervisor directs."
